0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.523944273591041565e-04,-5.704870820045471191e-01,-9.489366202615201473e-04,-2.811004400253295898e+00,1.310647232457995415e-03,3.036767244338989258e+00,7.401592731475830078e-01,4.225333780050277710e-02,4.225333780050277710e-02,1.310014259070158005e-02,-3.739558160305023193e-02,-2.007970400154590607e-02,-2.455187216401100159e-02,2.859058789908885956e-02,2.559060417115688324e-02,-3.015881031751632690e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.508606970310211182e-02,-6.560972332954406738e-01,-1.297617331147193909e-02,-2.819422483444213867e+00,2.528175711631774902e-01,2.983464956283569336e+00,5.564242005348205566e-01,4.225333780050277710e-02,4.225333780050277710e-02,-1.552793532609939575e-01,-1.577524691820144653e-01,5.973434075713157654e-02,7.372353225946426392e-03,4.224413037300109863e-01,-1.439662426710128784e-01,-2.181509137153625488e-01,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.109207570552825928e-01,-7.528755664825439453e-01,-5.810759030282497406e-03,-2.815929412841796875e+00,4.146865010261535645e-01,2.908694028854370117e+00,5.094578266143798828e-01,4.225333780050277710e-02,4.225333780050277710e-02,-1.720656007528305054e-01,-1.539539843797683716e-01,6.814204156398773193e-03,1.354259625077247620e-02,1.801588982343673706e-01,-1.449614316225051880e-01,-3.789089620113372803e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.319159805774688721e-01,-8.473507761955261230e-01,-5.793279036879539490e-03,-2.808498859405517578e+00,5.358419418334960938e-01,2.825166702270507812e+00,4.842430651187896729e-01,4.225333780050277710e-02,4.225333780050277710e-02,-2.103469371795654297e-01,-1.465260237455368042e-01,-3.608710365369915962e-03,1.039034128189086914e-02,1.648818403482437134e-01,-1.411379575729370117e-01,-2.695566602051258087e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.459533095359802246e-01,-9.669440388679504395e-01,-7.018332835286855698e-03,-2.786366224288940430e+00,7.030492424964904785e-01,2.699940443038940430e+00,4.497522711753845215e-01,4.225333780050277710e-02,4.225333780050277710e-02,-2.524271011352539062e-01,-1.180478110909461975e-01,1.199481121147982776e-04,3.804248943924903870e-02,1.608424484729766846e-01,-1.551513969898223877e-01,-5.747397895902395248e-03,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.345416903495788574e-01,-1.053375482559204102e+00,-9.543860331177711487e-03,-2.766049861907958984e+00,8.129429221153259277e-01,2.582484483718872070e+00,4.340611696243286133e-01,4.225333780050277710e-02,4.225333780050277710e-02,-3.258601427078247070e-01,-1.413844227790832520e-01,1.600590185262262821e-03,3.782035782933235168e-02,1.728711873292922974e-01,-2.064850777387619019e-01,-1.302493549883365631e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.696756362915039062e-01,-1.136380195617675781e+00,-1.430851221084594727e-02,-2.737490892410278320e+00,9.364270567893981934e-01,2.438905954360961914e+00,4.149063229560852051e-01,4.225333780050277710e-02,4.225333780050277710e-02,-3.944373130798339844e-01,-1.145837083458900452e-01,-1.413155533373355865e-02,5.893426015973091125e-02,2.149562984704971313e-01,-2.636470794677734375e-01,-4.195909202098846436e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.187612652778625488e+00,-1.210807204246520996e+00,-2.586828544735908508e-02,-2.699112415313720703e+00,1.091218233108520508e+00,2.232173919677734375e+00,3.811919987201690674e-01,4.225333780050277710e-02,4.225333780050277710e-02,-5.364328622817993164e-01,-8.149307221174240112e-02,-3.095714189112186432e-02,6.579939275979995728e-02,2.559644877910614014e-01,-3.835124969482421875e-01,-7.260968536138534546e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.589650511741638184e+00,-1.258639335632324219e+00,-4.280346259474754333e-02,-2.660053253173828125e+00,1.266179561614990234e+00,1.952549219131469727e+00,3.480240702629089355e-01,4.225333780050277710e-02,4.225333780050277710e-02,-6.807793974876403809e-01,-3.845178708434104919e-02,-1.609372161328792572e-02,6.340403109788894653e-02,3.045520782470703125e-01,-4.548958837985992432e-01,-4.929728433489799500e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.034847736358642578e+00,-1.283382892608642578e+00,-7.802928984165191650e-02,-2.620861291885375977e+00,1.449361681938171387e+00,1.644469022750854492e+00,3.565739691257476807e-01,4.225333780050277710e-02,4.225333780050277710e-02,-6.337556838989257812e-01,-1.270629651844501495e-02,-6.942395865917205811e-02,4.755816236138343811e-02,2.704503536224365234e-01,-4.352858364582061768e-01,3.372828289866447449e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.423287391662597656e+00,-1.315865159034729004e+00,-1.357358098030090332e-01,-2.601271867752075195e+00,1.622583866119384766e+00,1.407760620117187500e+00,4.249213635921478271e-01,4.225366562604904175e-02,4.225366562604904175e-02,-4.916878938674926758e-01,4.599640378728508949e-04,-8.722762018442153931e-02,4.174545034766197205e-02,2.489575147628784180e-01,-2.954201996326446533e-01,7.945401221513748169e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.703668117523193359e+00,-1.285871386528015137e+00,-1.450171470642089844e-01,-2.575891733169555664e+00,1.733448266983032227e+00,1.198960900306701660e+00,3.850614130496978760e-01,4.225333780050277710e-02,4.225333780050277710e-02,-4.856169819831848145e-01,7.058309018611907959e-02,1.583148725330829620e-02,7.637926936149597168e-02,1.442198455333709717e-01,-4.443767666816711426e-01,-1.054853647947311401e-01,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.898918390274047852e+00,-1.237499594688415527e+00,-1.408197581768035889e-01,-2.529333353042602539e+00,1.776211023330688477e+00,9.986093640327453613e-01,3.450390100479125977e-01,4.225333780050277710e-02,4.225333780050277710e-02,2.747759455814957619e-03,1.035894150845706463e-03,1.246118918061256409e-02,-1.111252885311841965e-02,-1.864878868218511343e-05,-3.738881787285208702e-04,4.630892071872949600e-03,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.883169174194335938e+00,-1.242566466331481934e+00,-1.411616206169128418e-01,-2.532827615737915039e+00,1.773608088493347168e+00,1.020069241523742676e+00,3.483147621154785156e-01,4.225333780050277710e-02,4.225333780050277710e-02,2.995459362864494324e-02,-9.377334266901016235e-03,-6.631250493228435516e-03,-1.379849622026085854e-03,-8.139966987073421478e-03,2.662212587893009186e-02,4.517995286732912064e-03,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.886942148208618164e+00,-1.230762243270874023e+00,-1.478180289268493652e-01,-2.512954711914062500e+00,1.764188647270202637e+00,9.997723102569580078e-01,3.383561670780181885e-01,4.225366562604904175e-02,4.225366562604904175e-02,-5.401077866554260254e-02,6.611457467079162598e-02,-2.502484619617462158e-02,9.107867628335952759e-02,-3.760439157485961914e-02,-1.380610018968582153e-01,-7.255091518163681030e-02,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.898178815841674805e+00,-1.219728708267211914e+00,-1.509236097335815430e-01,-2.498709201812744141e+00,1.759570956230163574e+00,9.772790670394897461e-01,3.282155096530914307e-01,4.225333780050277710e-02,4.225333780050277710e-02,1.960746158147230744e-04,-1.749179937178269029e-04,-2.765161916613578796e-04,1.070849903044290841e-04,1.246764295501634479e-04,1.472666335757821798e-04,-9.616143652237951756e-04,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.898178815841674805e+00,-1.219730377197265625e+00,-1.509273499250411987e-01,-2.498709201812744141e+00,1.759569644927978516e+00,9.772784709930419922e-01,3.282200694084167480e-01,4.225333780050277710e-02,4.225333780050277710e-02,-1.655714004300534725e-04,-5.679534515365958214e-04,-7.307079504244029522e-04,3.375469241291284561e-04,-1.109057047870010138e-04,5.612896056845784187e-04,4.176747461315244436e-04,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.898180484771728516e+00,-1.219730377197265625e+00,-1.509274393320083618e-01,-2.498707532882690430e+00,1.759570360183715820e+00,9.772736430168151855e-01,3.282203376293182373e-01,4.225333780050277710e-02,4.225333780050277710e-02,5.525953747564926744e-05,-3.407751501072198153e-04,-7.027117535471916199e-04,1.978321670321747661e-04,-7.204725989140570164e-05,-1.075773543561808765e-04,-4.414785653352737427e-04,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.898177146911621094e+00,-1.219728708267211914e+00,-1.509235650300979614e-01,-2.498709201812744141e+00,1.759570360183715820e+00,9.772784709930419922e-01,3.282217681407928467e-01,4.225333780050277710e-02,4.225333780050277710e-02,7.480859640054404736e-04,-3.606431419029831886e-04,-3.191344148945063353e-04,-2.239267632830888033e-04,9.078444418264552951e-05,1.162252883659675717e-04,-9.361419506603851914e-05,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.898184537887573242e+00,-1.219726800918579102e+00,-1.509238183498382568e-01,-2.498707532882690430e+00,1.759567260742187500e+00,9.772747159004211426e-01,3.282203376293182373e-01,4.225333780050277710e-02,4.225333780050277710e-02,-3.884703910443931818e-04,3.454973630141466856e-04,7.401060429401695728e-05,6.481604941654950380e-05,-1.394567698298487812e-05,5.344261080608703196e-05,-8.416000055149197578e-04,1.999999955296516418e-02,1.999999955296516418e-02,9.000000357627868652e-02,-1.330000042915344238e+00,-1.220000028610229492e+00,-7.009000182151794434e-01,9.866999983787536621e-01,-1.694200038909912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
